id,name,active,model_id,created_at,updated_at
1424,GT,t,1182,2017-05-02 14:09:25+02,2017-05-02 14:09:25+02
1425,L,t,1182,2017-05-02 14:09:25+02,2017-05-02 14:09:25+02
1426,Sport,t,874,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1427,SEL,t,903,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1428,SE,t,903,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
142,"",t,34,2017-05-02 14:09:26+02,2018-08-30 18:16:08.938916+02
1383,SL 280,t,610,2017-05-02 14:09:25+02,2018-08-30 18:19:52.339809+02
139,"",t,726,2017-05-02 14:09:24+02,2018-08-30 18:20:27.400044+02
1414,CC,t,728,2017-05-02 14:09:25+02,2018-08-30 18:20:28.33956+02
1415,SW,t,728,2017-05-02 14:09:25+02,2018-08-30 18:20:28.740051+02
1417,CC,t,729,2017-05-02 14:09:25+02,2018-08-30 18:20:29.600174+02
1418,GT,t,729,2017-05-02 14:09:25+02,2018-08-30 18:20:29.999841+02
136,"",t,731,2017-05-02 14:09:24+02,2018-08-30 18:20:31.320484+02
137,"",t,857,2017-05-02 14:09:24+02,2018-08-30 18:21:01.400268+02
138,"",t,926,2017-05-02 14:09:26+02,2018-08-30 18:21:26.1599+02
1429,TSI,t,906,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1430,S,t,906,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1431,SE,t,906,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1432,SEL,t,906,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1433,S,t,914,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1434,SEL,t,914,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1435,GLI,t,914,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1436,Sport,t,914,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1437,TDI,t,914,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1438,TSI,t,916,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1439,S,t,916,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1440,SEL,t,916,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1441,S,t,919,2017-05-02 14:09:25+02,2017-05-02 14:09:25+02
1442,SE,t,919,2017-05-02 14:09:25+02,2017-05-02 14:09:25+02
1443,TDI,t,924,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1444,SE,t,924,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1445,SEL,t,924,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1446,TSI,t,924,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1447,S,t,924,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1448,S,t,925,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1449,SE,t,925,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1450,SEL,t,925,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
1454,Mulliner,t,bentley-bentayga,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1455,First Edition,t,bentley-bentayga,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1456,"",t,bugatti-grand-sport,2017-05-02 14:09:26+02,2017-05-02 14:09:26+02
1457,BLS,t,cadillac-liberty,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1458,"",t,cadillac-liberty,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1459,LT,t,chevrolet-equinox,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1460,LTZ,t,chevrolet-liberty,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1461,"",t,chevrolet-liberty,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1462,"",t,chevrolet-sierra,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1466,"",t,ferrari-575,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1468,"",t,ferrari-f360,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1469,"",t,ferrari-f450,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1470,"",t,ford-f250,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1471,"",t,ford-f350,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1477,"",t,hyundai-avante,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1479,"",t,hyundai-verna,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1481,"",t,jeep-cj-7,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1487,"",t,lamborghini-superleggera,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1488,"",t,land-rover-lr5,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1490,Hennessey Venom,t,lotus-gt,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1494,"",t,mazda-mazda-4,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1495,"",t,mclaren-652-s,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1497,850,t,mercedes-benz-brabus,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1498,B11,t,mercedes-benz-brabus,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1499,B63,t,mercedes-benz-brabus,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1500,K 8,t,mercedes-benz-brabus,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1501,S V12 R,t,mercedes-benz-brabus,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1451,"",t,audi-s4,2017-05-02 14:09:26+02,2018-08-30 18:16:20.999239+02
1452,"",t,audi-sq5,2017-05-02 14:09:26+02,2018-08-30 18:16:21.391787+02
1453,"",t,bentley-bentayga,2017-05-02 14:09:26+02,2018-08-30 18:16:25.47207+02
149,"",t,218,2017-05-02 14:09:26+02,2018-08-30 18:17:17.738032+02
1463,"",t,citroen-berlingo,2017-05-02 14:09:26+02,2018-08-30 18:17:19.83758+02
1465,"",t,ferrari-456,2017-05-02 14:09:26+02,2018-08-30 18:17:35.717919+02
1467,"",t,ferrari-enzo,2017-05-02 14:09:26+02,2018-08-30 18:17:36.097664+02
1472,"",t,honda-element,2017-05-02 14:09:26+02,2018-08-30 18:18:00.757853+02
1473,"",t,honda-hrv,2017-05-02 14:09:26+02,2018-08-30 18:18:01.158042+02
1474,"",t,honda-ridgeline,2017-05-02 14:09:26+02,2018-08-30 18:18:01.557809+02
1475,"",t,honda-stream,2017-05-02 14:09:26+02,2018-08-30 18:18:01.937763+02
1476,"",t,hummer-h1,2017-05-02 14:09:26+02,2018-08-30 18:18:03.117823+02
148,"",t,382,2017-05-02 14:09:23+02,2018-08-30 18:18:10.157604+02
1478,"",t,hyundai-equus,2017-05-02 14:09:26+02,2018-08-30 18:18:13.598281+02
1480,"",t,jaguar-f-pace,2017-05-02 14:09:26+02,2018-08-30 18:18:26.659519+02
1482,"",t,kia-forte,2017-05-02 14:09:26+02,2018-08-30 18:18:36.619642+02
1483,"",t,kia-sedone,2017-05-02 14:09:26+02,2018-08-30 18:18:37.020206+02
1484,"",t,koenigsegg-agera,2017-05-02 14:09:26+02,2018-08-30 18:18:38.199825+02
1486,RS,t,koenigsegg-agera,2017-05-02 14:09:26+02,2018-08-30 18:18:39.007282+02
1489,"",t,lincoln-continental,2017-05-02 14:09:26+02,2018-08-30 18:18:55.539998+02
1493,50,t,mazda-bt,2017-05-02 14:09:26+02,2018-08-30 18:19:03.359544+02
1491,7,t,mazda-rx,2017-05-02 14:09:26+02,2018-08-30 18:19:03.779653+02
1492,8,t,mazda-rx,2017-05-02 14:09:26+02,2018-08-30 18:19:04.239701+02
1496,GLS500,t,mercedes-benz-gls-class,2017-05-02 14:09:26+02,2018-08-30 18:19:57.739762+02
145,"",t,815,2017-05-02 14:09:24+02,2018-08-30 18:20:51.447646+02
150,"",t,820,2017-05-02 14:09:26+02,2018-08-30 18:20:53.53992+02
147,"",t,915,2017-05-02 14:09:25+02,2018-08-30 18:21:22.181223+02
1502,S600,t,mercedes-benz-brabus,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1503,AMG,t,mercedes-benz-gts,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1504,"",t,mercedes-benz-gts,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1507,"",t,mercedes-benz-smart,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1508,Passion,t,mercedes-benz-smart,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1509,"",t,mg-a,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1510,"",t,mg-b,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1511,"",t,mg-75,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1513,"",t,nissan-civilian,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1514,"",t,nissan-datsun,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1518,SL,t,nissan-rogue,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1520,GR,t,nissan-safari,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1521,"",t,nissan-safari,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1524,SL,t,nissan-versa,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1525,SV,t,nissan-versa,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1526,"",t,nissan-z240,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1527,ZX,t,nissan-z240,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1528,"",t,nissan-z260,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1529,ZX,t,nissan-z280,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1530,"",t,nissan-z300,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1532,"",t,renault-vegan,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1533,"",t,renault-velsatis,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1535,"",t,rolls-royce-mansory,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1536,"",t,seat-cubra,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1537,"",t,suzuki-lj,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1538,GX,t,suzuki-samurai,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1539,"",t,suzuki-samurai,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1540,"",t,suzuki-sg-410,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1541,"",t,suzuki-sj-413,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1542,"",t,suzuki-sj-414,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1545,LE,t,toyota-highlander,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1547,XL,t,toyota-highlander,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1549,SL,t,toyota-quest,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1550,"",t,toyota-quest,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1551,"",t,toyota-scion,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1552,LE,t,toyota-sienna,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1554,SE,t,toyota-sienna,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1555,XL,t,toyota-sienna,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1556,SE,t,toyota-solara,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1557,SL,t,toyota-solara,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1561,SR,t,toyota-tundra,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
1564,XL,t,toyota-venza,2017-05-02 14:09:26+02,2017-05-08 09:00:05+02
156,"",t,150,2017-05-02 14:09:23+02,2018-08-30 18:16:59.331725+02
162,"",t,205,2017-05-02 14:09:23+02,2018-08-30 18:17:13.251903+02
154,"",t,231,2017-05-02 14:09:23+02,2018-08-30 18:17:20.637739+02
157,"",t,282,2017-05-02 14:09:23+02,2018-08-30 18:17:40.537973+02
160,"",t,306,2017-05-02 14:09:23+02,2018-08-30 18:17:47.279022+02
153,"",t,381,2017-05-02 14:09:23+02,2018-08-30 18:18:09.777923+02
152,"",t,456,2017-05-02 14:09:23+02,2018-08-30 18:18:33.700018+02
1505,S500,t,mercedes-benz-s-class-maybach,2017-05-02 14:09:26+02,2018-08-30 18:19:58.559782+02
1506,S600,t,mercedes-benz-s-class-maybach,2017-05-02 14:09:26+02,2018-08-30 18:19:59.079732+02
1512,"",t,mitsubishi-l300,2017-05-02 14:09:26+02,2018-08-30 18:20:08.060076+02
1515,"",t,nissan-frontier,2017-05-02 14:09:26+02,2018-08-30 18:20:19.239951+02
1516,"",t,nissan-leaf,2017-05-02 14:09:26+02,2018-08-30 18:20:19.739685+02
1517,"",t,nissan-quest,2017-05-02 14:09:26+02,2018-08-30 18:20:20.159798+02
1519,"",t,nissan-rogue,2017-05-02 14:09:26+02,2018-08-30 18:20:20.580019+02
1523,"",t,nissan-versa,2017-05-02 14:09:26+02,2018-08-30 18:20:21.579819+02
159,"",t,733,2017-05-02 14:09:24+02,2018-08-30 18:20:32.079505+02
163,"",t,738,2017-05-02 14:09:24+02,2018-08-30 18:20:34.000028+02
1531,"",t,renault-talisman,2017-05-02 14:09:26+02,2018-08-30 18:20:46.167753+02
1534,"",t,rolls-royce-dawn,2017-05-02 14:09:26+02,2018-08-30 18:20:48.419668+02
158,"",t,816,2017-05-02 14:09:24+02,2018-08-30 18:20:51.860007+02
1570,Prado,t,882,2017-05-18 15:53:44.587+02,2018-08-30 18:21:10.239776+02
1565,"",t,toyota-4runner,2017-05-02 14:09:26+02,2018-08-30 18:21:13.699922+02
1543,"",t,toyota-alphard,2017-05-02 14:09:26+02,2018-08-30 18:21:14.140728+02
1544,"",t,toyota-crown,2017-05-02 14:09:26+02,2018-08-30 18:21:14.539979+02
1546,"",t,toyota-highlander,2017-05-02 14:09:26+02,2018-08-30 18:21:14.920299+02
1548,"",t,toyota-iq,2017-05-02 14:09:26+02,2018-08-30 18:21:15.379724+02
1553,"",t,toyota-sienna,2017-05-02 14:09:26+02,2018-08-30 18:21:15.819494+02
1558,"",t,toyota-solara,2017-05-02 14:09:26+02,2018-08-30 18:21:16.468098+02
1559,"",t,toyota-supra,2017-05-02 14:09:26+02,2018-08-30 18:21:17.119387+02
1560,"",t,toyota-tacoma,2017-05-02 14:09:26+02,2018-08-30 18:21:17.519762+02
1563,"",t,toyota-venza,2017-05-02 14:09:26+02,2018-08-30 18:21:18.387071+02
16,"",t,923,2017-05-02 14:09:26+02,2018-08-30 18:21:24.480241+02
195,"",t,654,2017-05-02 14:09:24+02,2017-05-08 09:00:05+02
197,"",t,367,2017-05-02 14:09:23+02,2017-05-08 09:00:05+02
205,"",t,176,2017-05-02 14:09:23+02,2017-05-08 09:00:05+02
207,"",t,899,2017-05-02 14:09:25+02,2017-05-08 09:00:05+02
212,"",f,623,2017-05-02 14:09:26+02,2017-05-02 14:09:26+02
222,"",t,180,2017-05-02 14:09:23+02,2017-05-08 09:00:05+02
254,"",t,571,2017-05-02 14:09:24+02,2017-05-08 09:00:06+02
256,"",f,422,2017-05-02 14:09:26+02,2017-05-02 14:09:26+02
235,"",t,15,2017-05-02 14:09:26+02,2018-08-30 18:16:01.611907+02
19,"",t,18,2017-05-02 14:09:23+02,2018-08-30 18:16:02.779579+02
230,"",t,45,2017-05-02 14:09:23+02,2018-08-30 18:16:14.551869+02
183,"",t,47,2017-05-02 14:09:23+02,2018-08-30 18:16:15.351734+02
243,"",t,50,2017-05-02 14:09:23+02,2018-08-30 18:16:16.171886+02
223,"",t,54,2017-05-02 14:09:23+02,2018-08-30 18:16:17.832026+02
209,"",t,55,2017-05-02 14:09:23+02,2018-08-30 18:16:18.391604+02
180,"",t,60,2017-05-02 14:09:23+02,2018-08-30 18:16:21.751838+02
260,"",t,68,2017-05-02 14:09:23+02,2018-08-30 18:16:24.951602+02
177,"",t,104,2017-05-02 14:09:23+02,2018-08-30 18:16:26.831915+02
204,"",t,127,2017-05-02 14:09:23+02,2018-08-30 18:16:55.293271+02
172,"",t,137,2017-05-02 14:09:23+02,2018-08-30 18:16:57.838398+02
220,"",t,163,2017-05-02 14:09:23+02,2018-08-30 18:17:01.512051+02
182,"",t,201,2017-05-02 14:09:23+02,2018-08-30 18:17:11.912401+02
21,"",t,213,2017-05-02 14:09:26+02,2018-08-30 18:17:16.012299+02
251,"",t,216,2017-05-02 14:09:26+02,2018-08-30 18:17:17.257685+02
203,"",t,220,2017-05-02 14:09:26+02,2018-08-30 18:17:18.637898+02
165,"",t,252,2017-05-02 14:09:23+02,2018-08-30 18:17:26.538078+02
221,"",t,259,2017-05-02 14:09:23+02,2018-08-30 18:17:31.117877+02
184,"",t,260,2017-05-02 14:09:23+02,2018-08-30 18:17:31.917914+02
189,"",t,264,2017-05-02 14:09:23+02,2018-08-30 18:17:33.61798+02
175,"",t,267,2017-05-02 14:09:23+02,2018-08-30 18:17:35.257483+02
179,"",t,275,2017-05-02 14:09:26+02,2018-08-30 18:17:38.637627+02
24,"",t,284,2017-05-02 14:09:23+02,2018-08-30 18:17:40.998434+02
185,"",t,330,2017-05-02 14:09:23+02,2018-08-30 18:17:52.239191+02
236,"",t,339,2017-05-02 14:09:23+02,2018-08-30 18:17:54.2178+02
18,"",t,363,2017-05-02 14:09:23+02,2018-08-30 18:18:03.517816+02
257,"",t,371,2017-05-02 14:09:23+02,2018-08-30 18:18:06.076802+02
229,"",t,379,2017-05-02 14:09:23+02,2018-08-30 18:18:08.777414+02
250,"",t,460,2017-05-02 14:09:24+02,2018-08-30 18:18:34.97994+02
186,"",t,506,2017-05-02 14:09:24+02,2018-08-30 18:18:49.719911+02
237,"",t,511,2017-05-02 14:09:24+02,2018-08-30 18:18:50.340069+02
26,"",t,531,2017-05-02 14:09:24+02,2018-08-30 18:18:55.139931+02
168,"",t,543,2017-05-02 14:09:24+02,2018-08-30 18:18:58.535275+02
194,"",t,548,2017-05-02 14:09:24+02,2018-08-30 18:19:00.19971+02
232,"",t,550,2017-05-02 14:09:24+02,2018-08-30 18:19:00.986984+02
190,"",t,572,2017-05-02 14:09:24+02,2018-08-30 18:19:06.447925+02
201,"",t,574,2017-05-02 14:09:24+02,2018-08-30 18:19:06.85988+02
191,"",t,581,2017-05-02 14:09:24+02,2018-08-30 18:19:19.700039+02
17,"",t,617,2017-05-02 14:09:26+02,2018-08-30 18:19:56.719647+02
202,"",t,641,2017-05-02 14:09:24+02,2018-08-30 18:20:03.73974+02
253,"",t,646,2017-05-02 14:09:24+02,2018-08-30 18:20:04.579844+02
164,"",t,650,2017-05-02 14:09:24+02,2018-08-30 18:20:06.309607+02
226,"",t,661,2017-05-02 14:09:24+02,2018-08-30 18:20:07.648077+02
210,"",t,672,2017-05-02 14:09:24+02,2018-08-30 18:20:10.528068+02
167,"",t,673,2017-05-02 14:09:24+02,2018-08-30 18:20:10.939911+02
196,"",t,685,2017-05-02 14:09:24+02,2018-08-30 18:20:13.799865+02
181,"",t,696,2017-05-02 14:09:24+02,2018-08-30 18:20:16.687276+02
169,"",t,710,2017-05-02 14:09:24+02,2018-08-30 18:20:22.799944+02
23,"",t,712,2017-05-02 14:09:24+02,2018-08-30 18:20:23.599499+02
192,"",t,719,2017-05-02 14:09:26+02,2018-08-30 18:20:24.819629+02
248,"",t,722,2017-05-02 14:09:26+02,2018-08-30 18:20:25.679801+02
2,"",t,723,2017-05-02 14:09:24+02,2018-08-30 18:20:26.139858+02
242,"",t,728,2017-05-02 14:09:24+02,2018-08-30 18:20:29.139902+02
173,"",t,775,2017-05-02 14:09:24+02,2018-08-30 18:20:41.319994+02
239,"",t,795,2017-05-02 14:09:24+02,2018-08-30 18:20:47.610114+02
193,"",t,799,2017-05-02 14:09:24+02,2018-08-30 18:20:49.639968+02
238,"",t,814,2017-05-02 14:09:26+02,2018-08-30 18:20:51.040044+02
224,"",t,817,2017-05-02 14:09:26+02,2018-08-30 18:20:52.259917+02
258,"",t,819,2017-05-02 14:09:24+02,2018-08-30 18:20:53.139946+02
259,"",t,821,2017-05-02 14:09:24+02,2018-08-30 18:20:53.939782+02
217,"",t,844,2017-05-02 14:09:24+02,2018-08-30 18:20:58.099909+02
206,"",t,892,2017-05-02 14:09:25+02,2018-08-30 18:21:11.440371+02
228,"",t,900,2017-05-02 14:09:25+02,2018-08-30 18:21:12.980083+02
218,"",t,921,2017-05-02 14:09:25+02,2018-08-30 18:21:24.099617+02
178,"",t,927,2017-05-02 14:09:25+02,2018-08-30 18:21:26.560819+02
249,"",t,931,2017-05-02 14:09:25+02,2018-08-30 18:21:28.559801+02
271,"",t,355,2017-05-02 14:09:23+02,2017-05-08 09:00:06+02
28,"",f,420,2017-05-02 14:09:26+02,2017-05-08 09:00:06+02
317,"",t,273,2017-05-02 14:09:26+02,2017-05-02 14:09:26+02
319,"",t,459,2017-05-02 14:09:24+02,2017-05-02 14:09:24+02
320,"",f,884,2017-05-02 14:09:25+02,2017-05-18 15:52:34.146+02
321,"",t,616,2017-05-02 14:09:24+02,2017-05-08 09:00:06+02
324,"",t,482,2017-05-02 14:09:24+02,2017-05-08 09:00:06+02
347,"",f,621,2017-05-02 14:09:26+02,2017-05-02 14:09:26+02
305,"",t,38,2017-05-02 14:09:23+02,2018-08-30 18:16:11.832202+02
301,"",t,43,2017-05-02 14:09:23+02,2018-08-30 18:16:13.172039+02
308,"",t,52,2017-05-02 14:09:23+02,2018-08-30 18:16:17.011779+02
315,"",t,67,2017-05-02 14:09:23+02,2018-08-30 18:16:24.571639+02
313,"",t,82,2017-05-02 14:09:26+02,2018-08-30 18:16:48.498762+02
289,"",t,88,2017-05-02 14:09:23+02,2018-08-30 18:16:49.418998+02
343,"",t,89,2017-05-02 14:09:23+02,2018-08-30 18:16:49.839553+02
335,"",t,134,2017-05-02 14:09:23+02,2018-08-30 18:16:56.491344+02
261,"",t,177,2017-05-02 14:09:23+02,2018-08-30 18:17:05.712044+02
304,"",t,185,2017-05-02 14:09:23+02,2018-08-30 18:17:07.29863+02
3,"",t,187,2017-05-02 14:09:23+02,2018-08-30 18:17:07.891852+02
318,"",t,193,2017-05-02 14:09:23+02,2018-08-30 18:17:08.918954+02
344,"",t,212,2017-05-02 14:09:26+02,2018-08-30 18:17:15.611953+02
306,"",t,215,2017-05-02 14:09:23+02,2018-08-30 18:17:16.852633+02
333,"",t,219,2017-05-02 14:09:23+02,2018-08-30 18:17:18.224548+02
285,"",t,235,2017-05-02 14:09:23+02,2018-08-30 18:17:23.097608+02
328,"",t,256,2017-05-02 14:09:23+02,2018-08-30 18:17:29.517869+02
346,"",t,288,2017-05-02 14:09:23+02,2018-08-30 18:17:42.137906+02
265,"",t,303,2017-05-02 14:09:23+02,2018-08-30 18:17:46.657721+02
270,"",t,335,2017-05-02 14:09:25+02,2018-08-30 18:17:53.317989+02
334,"",t,345,2017-05-02 14:09:23+02,2018-08-30 18:17:56.918022+02
339,"",t,357,2017-05-02 14:09:23+02,2018-08-30 18:18:00.277619+02
277,"",t,372,2017-05-02 14:09:23+02,2018-08-30 18:18:06.498164+02
286,"",t,373,2017-05-02 14:09:26+02,2018-08-30 18:18:06.938268+02
273,"",t,397,2017-05-02 14:09:25+02,2018-08-30 18:18:14.920163+02
309,"",t,427,2017-05-02 14:09:23+02,2018-08-30 18:18:22.580037+02
303,"",t,433,2017-05-02 14:09:23+02,2018-08-30 18:18:24.140641+02
297,"",t,436,2017-05-02 14:09:23+02,2018-08-30 18:18:25.24004+02
299,"",t,448,2017-05-02 14:09:23+02,2018-08-30 18:18:31.619948+02
290,"",t,455,2017-05-02 14:09:23+02,2018-08-30 18:18:33.299547+02
272,"",t,458,2017-05-02 14:09:24+02,2018-08-30 18:18:34.560734+02
326,"",t,480,2017-05-02 14:09:24+02,2018-08-30 18:18:45.239493+02
287,"",t,481,2017-05-02 14:09:24+02,2018-08-30 18:18:46.047713+02
32,"",t,485,2017-05-02 14:09:24+02,2018-08-30 18:18:46.459928+02
323,"",t,514,2017-05-02 14:09:24+02,2018-08-30 18:18:51.579842+02
269,"",t,526,2017-05-02 14:09:24+02,2018-08-30 18:18:53.108926+02
300,"",t,540,2017-05-02 14:09:24+02,2018-08-30 18:18:57.160167+02
332,"",t,547,2017-05-02 14:09:26+02,2018-08-30 18:18:59.799932+02
338,"",t,570,2017-05-02 14:09:24+02,2018-08-30 18:19:05.49998+02
283,"",t,582,2017-05-02 14:09:26+02,2018-08-30 18:19:20.159896+02
268,"",t,585,2017-05-02 14:09:24+02,2018-08-30 18:19:23.207691+02
294,"",t,597,2017-05-02 14:09:24+02,2018-08-30 18:19:35.819642+02
327,"",t,634,2017-05-02 14:09:24+02,2018-08-30 18:20:02.799855+02
316,"",t,676,2017-05-02 14:09:24+02,2018-08-30 18:20:11.499424+02
34,"",t,677,2017-05-02 14:09:24+02,2018-08-30 18:20:12.179509+02
330,"",t,678,2017-05-02 14:09:24+02,2018-08-30 18:20:12.727924+02
312,"",t,695,2017-05-02 14:09:24+02,2018-08-30 18:20:16.079582+02
345,"",t,703,2017-05-02 14:09:24+02,2018-08-30 18:20:18.700481+02
33,"",t,716,2017-05-02 14:09:24+02,2018-08-30 18:20:24.399822+02
293,"",t,724,2017-05-02 14:09:24+02,2018-08-30 18:20:26.53947+02
307,"",t,725,2017-05-02 14:09:24+02,2018-08-30 18:20:26.926504+02
302,"",t,727,2017-05-02 14:09:24+02,2018-08-30 18:20:27.788233+02
337,"",t,737,2017-05-02 14:09:24+02,2018-08-30 18:20:33.599917+02
325,"",t,761,2017-05-02 14:09:24+02,2018-08-30 18:20:38.267138+02
267,"",t,822,2017-05-02 14:09:26+02,2018-08-30 18:20:54.319843+02
275,"",t,835,2017-05-02 14:09:24+02,2018-08-30 18:20:55.639557+02
264,"",t,836,2017-05-02 14:09:24+02,2018-08-30 18:20:56.040117+02
295,"",t,840,2017-05-02 14:09:24+02,2018-08-30 18:20:56.460319+02
29,"",t,841,2017-05-02 14:09:24+02,2018-08-30 18:20:56.860081+02
284,"",t,852,2017-05-02 14:09:24+02,2018-08-30 18:20:59.366971+02
310,"",t,853,2017-05-02 14:09:26+02,2018-08-30 18:20:59.779547+02
341,"",t,859,2017-05-02 14:09:24+02,2018-08-30 18:21:01.800305+02
331,"",t,876,2017-05-02 14:09:25+02,2018-08-30 18:21:07.44028+02
288,"",t,905,2017-05-02 14:09:25+02,2018-08-30 18:21:19.768177+02
322,"",t,918,2017-05-02 14:09:25+02,2018-08-30 18:21:23.180263+02
311,"",t,925,2017-05-02 14:09:25+02,2018-08-30 18:21:25.579798+02
278,"",t,932,2017-05-02 14:09:26+02,2018-08-30 18:21:28.959609+02
30,"",t,936,2017-05-02 14:09:25+02,2018-08-30 18:21:30.581028+02
298,"",t,937,2017-05-02 14:09:25+02,2018-08-30 18:21:30.999969+02
349,"",f,228,2017-05-02 14:09:26+02,2017-05-08 09:00:06+02
355,"",t,865,2017-05-02 14:09:26+02,2017-05-02 14:09:26+02
362,"",t,718,2017-05-02 14:09:24+02,2017-05-08 09:00:06+02
380,"",t,901,2017-05-02 14:09:25+02,2017-05-02 14:09:25+02
405,"",t,878,2017-05-02 14:09:25+02,2017-05-02 14:09:25+02
409,"",t,167,2017-05-02 14:09:26+02,2017-05-08 09:00:06+02
411,"",f,225,2017-05-02 14:09:26+02,2017-05-08 09:00:06+02
431,"",t,791,2017-05-02 14:09:24+02,2017-05-08 09:00:06+02
399,"",t,35,2017-05-02 14:09:23+02,2018-08-30 18:16:10.691885+02
